EnodeB_id,cell_id,measurement_end,RRC_ConnEstabAtt_Em,RRC_ConnEstabAtt_Hpa,RRC_ConnEstabAtt_Mod,RRC_ConnEstabAtt_Mos,RRC_ConnEstabAtt_Mta,RRC_ConnEstabAtt,RRC_ConnReEstabAtt_Em,RRC_ConnReEstabAtt_Hpa,RRC_ConnReEstabAtt_Mod,RRC_ConnReEstabAtt_Mos,RRC_ConnReEstabAtt_Mta,RRC_ConnReEstabAtt,RRC_ConnEstabSucc_Em,RRC_ConnEstabSucc_Hpa,RRC_ConnEstabSucc_Mod,RRC_ConnEstabSucc_Mos,RRC_ConnEstabSucc_Mta,RRC_ConnEstabSucc,RRC_ConnMax,S1SIG_ConnEstabAtt_Em,S1SIG_ConnEstabAtt_Hpa,S1SIG_ConnEstabAtt_Mod,S1SIG_ConnEstabAtt_Mos,S1SIG_ConnEstabAtt_Mta,S1SIG_ConnEstabAtt,S1SIG_ConnEstabSucc_Em,S1SIG_ConnEstabSucc_Hpa,S1SIG_ConnEstabSucc_Mod,S1SIG_ConnEstabSucc_Mos,S1SIG_ConnEstabSucc_Mta,S1SIG_ConnEstabSucc,ERAB_EstabInitAttNbr_QCI1,ERAB_EstabInitAttNbr_QCI2,ERAB_EstabInitAttNbr_QCI3,ERAB_EstabInitAttNbr_QCI4,ERAB_EstabInitAttNbr_QCI5,ERAB_EstabInitAttNbr_QCI6,ERAB_EstabInitAttNbr_QCI7,ERAB_EstabInitAttNbr_QCI8,ERAB_EstabInitAttNbr_QCI9,ERAB_EstabInitSuccNbr_QCI1,ERAB_EstabInitSuccNbr_QCI2,ERAB_EstabInitSuccNbr_QCI3,ERAB_EstabInitSuccNbr_QCI4,ERAB_EstabInitSuccNbr_QCI5,ERAB_EstabInitSuccNbr_QCI6,ERAB_EstabInitSuccNbr_QCI7,ERAB_EstabInitSuccNbr_QCI8,ERAB_EstabInitSuccNbr_QCI9,ERAB_EstabAddAttNbr_QCI,ERAB_EstabAddSuccNbr_QCI,ERAB_SessionTimeQCI_QCI,ERAB_RelActNbr_QCI1,ERAB_RelActNbr_QCI2,ERAB_RelActNbr_QCI3,ERAB_RelActNbr_QCI4,ERAB_RelActNbr_QCI5,ERAB_RelActNbr_QCI6,ERAB_RelActNbr_QCI7,ERAB_RelActNbr_QCI8,ERAB_RelActNbr_QCI9,ERAB_SessionTimeUE,UL_RSSI
3,32314,12/01/2025 15:45:00,0,0,380,21,232,633,0,0,0,0,0,0,0,0,372,21,227,620,47,0,0,372,28,247,647,0,0,365,28,245,638,31,6,6,56,43,19,25,186,186,31,6,6,55,42,19,25,182,182,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,2479|1008|712|2893|886|4460|1582|5252|6332,5,0,0,1,0,1,0,3,1,26570,-116
3,32311,12/01/2025 15:45:00,0,0,372,16,248,636,0,0,0,0,0,0,0,0,365,16,246,627,38,0,0,316,15,213,544,0,0,310,15,209,534,25,13,13,63,50,19,25,169,201,25,13,13,62,49,19,25,169,201,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,2408|958|651|2664|1123|3678|1521|6039|6288,4,1,0,1,0,1,0,2,1,27334,-118
3,32310,12/01/2025 15:45:00,0,0,365,31,195,591,0,0,0,0,0,0,0,0,358,31,191,580,50,0,0,337,22,244,603,0,0,330,22,242,594,29,12,12,52,41,17,29,145,180,29,12,12,51,40,17,28,142,180,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,2512|911|676|2723|1148|3775|1459|5269|6022,5,0,0,0,0,2,0,3,1,24378,-120
3,32313,12/01/2025 16:00:00,0,0,366,15,245,626,0,0,0,0,0,0,0,0,359,15,240,614,37,0,0,337,22,230,589,0,0,334,22,228,584,25,6,6,55,43,12,25,178,190,25,6,6,54,43,12,25,174,186,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,2453|903|672|2409|1168|3937|1421|6165|6387,5,0,0,1,0,1,0,1,1,26846,-115
3,32312,12/01/2025 16:00:00,0,0,346,14,238,598,0,0,0,0,0,0,0,0,339,14,236,589,48,0,0,362,13,250,625,0,0,358,13,245,616,29,12,12,59,47,18,24,165,183,29,12,12,59,46,18,24,162,183,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,2407|981|662|2642|884|4150|1326|6210|6035,4,0,0,0,0,2,1,2,1,24566,-115
3,32315,12/01/2025 16:00:00,0,0,317,22,196,535,0,0,0,0,0,0,0,0,311,22,192,525,48,0,0,377,17,199,593,0,0,373,17,197,587,21,5,11,47,42,16,21,137,184,21,5,11,46,41,16,21,136,180,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,2464|1012|709|2443|980|3554|1616|6026|5954,5,0,0,1,0,1,0,2,1,24842,-118
3,32314,12/01/2025 16:00:00,0,0,330,18,228,576,0,0,0,0,0,0,0,0,327,18,226,571,34,0,0,319,31,241,591,0,0,316,30,236,582,29,11,6,51,40,11,29,148,177,28,11,6,50,39,11,29,148,175,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,2469|1028|709|2519|664|3894|1340|5404|6265,4,0,0,0,0,1,1,3,1,26871,-115
3,32311,12/01/2025 16:00:00,0,0,334,15,221,570,0,0,0,0,0,0,0,0,327,15,219,561,41,0,0,323,14,241,578,0,0,317,14,239,570,22,6,11,50,39,11,28,168,180,22,6,11,50,38,11,27,168,180,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,2492|905|641|2532|846|4158|1470|5263|6198,3,0,0,1,0,1,0,2,1,22610,-115
3,32310,12/01/2025 16:00:00,0,0,334,26,245,605,0,0,0,0,0,0,0,0,331,25,243,599,44,0,0,377,32,253,662,0,0,373,31,250,654,24,12,6,54,42,12,24,168,210,24,12,6,53,42,12,24,168,208,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,2406|989|631|2635|1254|4187|1438|5709|6427,4,1,0,1,0,1,0,1,1,23588,-115
3,32313,12/01/2025 16:15:00,0,0,360,29,241,630,0,0,0,0,0,0,0,0,353,29,236,618,46,0,0,349,27,242,618,0,0,342,26,240,608,31,12,12,56,49,19,25,161,192,31,12,12,55,49,19,25,158,188,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,2448|979|675|2399|1320|4205|1360|5371|5992,4,1,0,1,0,1,0,3,1,24243,-118
3,32312,12/01/2025 16:15:00,0,0,321,26,258,605,0,0,0,0,0,0,0,0,318,25,253,596,33,0,0,369,31,249,649,0,0,362,30,247,639,30,12,6,60,48,12,30,155,209,29,12,6,59,48,12,30,153,209,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,2494|1074|647|2520|898|3344|1434|6341|6310,4,0,0,0,0,1,1,2,1,26336,-115
3,32315,12/01/2025 16:15:00,0,0,386,22,232,640,0,0,0,0,0,0,0,0,378,22,227,627,38,0,0,354,30,231,615,0,0,350,29,226,605,31,6,13,63,50,19,31,163,188,31,6,13,63,50,19,31,160,184,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,2488|778|646|2397|887|3839|1356|5984|6368,4,0,0,1,0,1,1,3,2,25204,-117
3,32314,12/01/2025 16:15:00,0,0,384,27,243,654,0,0,0,0,0,0,0,0,376,27,241,644,44,0,0,381,13,256,650,0,0,373,13,253,639,26,6,13,58,45,19,32,180,219,26,6,13,57,45,19,32,178,219,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,2544|826|672|2653|680|3578|1599|6437|6130,5,0,0,1,0,2,0,1,2,23517,-116
3,32311,12/01/2025 16:15:00,0,0,353,13,259,625,0,0,0,0,0,0,0,0,349,13,256,618,47,0,0,386,21,243,650,0,0,382,21,238,641,25,6,12,56,43,19,25,167,204,25,6,12,56,42,19,25,164,202,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,2452|832|594|2842|848|3523|1649|6006|6339,4,0,0,1,0,2,0,1,1,25614,-119
3,32310,12/01/2025 16:15:00,0,0,351,19,260,630,0,0,0,0,0,0,0,0,344,19,255,618,44,0,0,334,23,246,603,0,0,331,23,244,598,25,12,12,62,49,19,25,155,216,25,12,12,61,49,19,25,153,216,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,2508|829|696|2387|1147|4039|1448|5641|6521,5,0,0,1,0,1,1,2,1,24581,-119
3,32313,12/01/2025 16:30:00,0,0,347,16,263,626,0,0,0,0,0,0,0,0,344,16,260,620,38,0,0,363,22,258,643,0,0,359,22,253,634,25,6,6,62,43,12,31,161,211,25,6,6,62,43,12,30,161,207,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,2507|670|638|2370|714|4070|1634|5837|6637,4,1,0,1,0,2,0,2,2,22909,-114
3,32312,12/01/2025 16:30:00,0,0,385,14,245,644,0,0,0,0,0,0,0,0,381,14,243,638,47,0,0,339,32,242,613,0,0,336,32,240,608,32,13,13,57,51,13,26,172,211,32,13,13,57,50,13,26,169,209,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,2580|862|724|2941|996|4489|1490|5394|6419,5,0,0,0,0,2,0,3,2,26970,-118
3,32315,12/01/2025 16:30:00,0,0,396,32,264,692,0,0,0,0,0,0,0,0,388,32,259,679,40,0,0,398,22,245,665,0,0,390,22,243,655,27,7,7,68,54,20,27,190,217,27,7,7,68,53,20,27,186,213,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,2501|1067|671|2597|1329|4493|1658|5548|6640,4,1,0,2,0,2,1,2,2,25565,-120
3,32314,12/01/2025 16:30:00,0,0,379,25,227,631,0,0,0,0,0,0,0,0,375,25,225,625,48,0,0,374,33,205,612,0,0,367,33,201,601,25,6,6,56,50,19,31,175,213,25,6,6,56,50,19,31,172,213,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,2577|1048|626|3010|1230|3593|1635|6453|6496,5,0,0,1,0,2,1,2,2,28014,-119
3,32311,12/01/2025 16:30:00,0,0,354,22,220,596,0,0,0,0,0,0,0,0,350,22,216,588,52,0,0,362,22,214,598,0,0,355,22,212,589,24,12,6,59,47,18,29,159,206,24,12,6,59,46,18,28,159,206,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,2583|1017|615|2653|1202|4022|1639|5792|6283,4,1,0,0,0,1,0,2,2,28028,-116
3,32310,12/01/2025 16:30:00,0,0,388,32,250,670,0,0,0,0,0,0,0,0,380,31,248,659,50,0,0,341,22,236,599,0,0,338,22,231,591,33,13,7,59,53,13,33,185,217,32,13,7,58,52,13,32,181,213,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,2519|874|626|2681|999|4285|1663|5819|6060,4,1,0,0,0,1,0,2,2,27300,-118
3,32313,12/01/2025 16:45:00,0,0,386,25,261,672,0,0,0,0,0,0,0,0,382,25,258,665,52,0,0,374,16,228,618,0,0,367,16,223,606,27,7,7,67,47,20,33,200,233,27,7,7,67,47,20,32,198,231,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,2649|1093|656|2961|1257|3588|1708|6754|6848,4,0,0,0,0,2,0,2,2,28536,-118
3,32312,12/01/2025 16:45:00,0,0,357,19,231,607,0,0,0,0,0,0,0,0,353,19,229,601,47,0,0,342,25,216,583,0,0,335,25,212,572,24,12,6,54,48,12,24,174,204,24,12,6,53,48,12,24,171,202,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,2630|712|753|2872|1173|3863|1639|6587|6934,4,0,0,2,0,2,0,2,2,28639,-115
3,32315,12/01/2025 16:45:00,0,0,350,23,263,636,0,0,0,0,0,0,0,0,347,23,260,630,46,0,0,417,34,216,667,0,0,413,33,214,660,32,13,13,57,44,19,25,164,195,31,13,13,56,44,19,25,162,191,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,2669|716|762|3063|844|3880|1736|5952|6848,5,1,0,2,0,2,0,2,2,27449,-115
3,32314,12/01/2025 16:45:00,0,0,389,14,268,671,0,0,0,0,0,0,0,0,381,14,265,660,48,0,0,373,18,247,638,0,0,366,18,242,626,33,13,7,59,46,20,33,172,231,33,13,7,58,46,20,33,169,226,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,2725|925|644|2723|1036|3550|1570|6491|6785,5,1,0,2,0,2,1,2,2,27807,-117
3,32311,12/01/2025 16:45:00,0,0,357,19,238,614,0,0,0,0,0,0,0,0,350,19,236,605,43,0,0,359,25,223,607,0,0,352,25,221,598,30,12,6,54,42,12,24,169,212,30,12,6,54,42,12,24,169,212,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,2678|1178|735|2823|827|3775|1681|6371|6428,4,0,0,0,0,1,1,2,1,28532,-116
3,32310,12/01/2025 16:45:00,0,0,381,28,259,668,0,0,0,0,0,0,0,0,377,28,254,659,43,0,0,409,16,242,667,0,0,405,16,240,661,33,13,7,59,46,13,26,198,211,33,13,7,58,46,13,26,198,207,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,2656|931|752|2983|1144|3534|1736|6576|6934,4,1,0,2,0,1,0,2,2,27607,-119
3,32313,12/01/2025 17:00:00,0,0,422,18,264,704,0,0,0,0,0,0,0,0,414,18,259,691,55,0,0,395,16,263,674,0,0,391,16,260,667,28,14,14,62,55,14,28,187,242,27,14,14,61,54,14,27,187,242,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,2772|853|694|2813|919|3649|1773|6628|6536,4,1,0,0,0,2,0,2,1,28215,-114
3,32312,12/01/2025 17:00:00,0,0,416,30,249,695,0,0,0,0,0,0,0,0,408,30,244,682,44,0,0,429,14,283,726,0,0,420,14,280,714,34,7,7,61,48,14,34,205,232,33,7,7,60,47,14,34,205,227,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,2723|1052|687|2898|800|4369|1719|6448|7190,5,1,0,0,0,2,0,2,2,28668,-120
3,32315,12/01/2025 17:00:00,0,0,369,32,275,676,0,0,0,0,0,0,0,0,362,32,270,664,49,0,0,420,26,237,683,0,0,412,26,232,670,33,7,13,60,53,13,27,166,206,32,7,13,59,53,13,27,163,204,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,2771|761|766|3049|904|4256|1566|6002|6966,4,0,0,0,0,2,0,2,2,25317,-119
3,32314,12/01/2025 17:00:00,0,0,416,14,242,672,0,0,0,0,0,0,0,0,408,14,237,659,54,0,0,405,16,229,650,0,0,397,16,224,637,33,13,7,59,53,20,26,165,231,32,13,7,58,52,20,25,162,231,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,2732|902|648|2799|744|4997|1495|6091|7081,5,0,0,0,0,1,0,2,2,26542,-116
3,32311,12/01/2025 17:00:00,0,0,403,28,271,702,0,0,0,0,0,0,0,0,395,27,266,688,46,0,0,375,22,216,613,0,0,371,22,212,605,28,7,7,69,55,21,34,172,234,27,7,7,69,54,21,34,170,232,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,2724|1013|770|3019|949|3795|1694|6526|6643,5,0,0,2,0,2,0,3,1,25300,-117
3,32310,12/01/2025 17:00:00,0,0,351,30,246,627,0,0,0,0,0,0,0,0,344,30,241,615,52,0,0,426,14,282,722,0,0,417,14,279,710,25,6,12,62,49,18,25,160,185,25,6,12,61,49,18,25,157,183,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,2777|904|709|3074|949|4204|1751|7088|6914,5,0,0,2,0,2,1,2,1,24873,-120
3,32313,12/01/2025 17:15:00,0,0,444,27,279,750,0,0,0,0,0,0,0,0,435,26,273,734,39,0,0,414,34,267,715,0,0,406,34,262,702,37,15,7,73,59,22,29,220,257,36,15,7,72,59,22,29,218,252,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,2833|901|767|2920|1161|5013|1665|6010|7172,6,1,0,0,0,2,1,2,3,29060,-119
3,32312,12/01/2025 17:15:00,0,0,430,16,237,683,0,0,0,0,0,0,0,0,421,16,232,669,56,0,0,381,16,251,648,0,0,377,16,246,639,27,13,13,60,54,13,33,181,214,27,13,13,60,54,13,33,179,212,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,2780|873|767|2909|826|4747|1674|7377|7079,6,1,0,2,0,2,1,3,2,28962,-115
3,32315,12/01/2025 17:15:00,0,0,407,30,245,682,0,0,0,0,0,0,0,0,399,29,240,668,50,0,0,417,17,234,668,0,0,409,17,229,655,27,7,13,60,53,13,27,187,214,27,7,13,60,52,13,27,187,214,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,2815|986|781|2903|923|4191|1854|6571|7484,6,0,0,0,0,1,0,2,3,27953,-115
3,32314,12/01/2025 17:15:00,0,0,447,36,278,761,0,0,0,0,0,0,0,0,438,36,272,746,46,0,0,399,35,294,728,0,0,395,34,291,720,37,7,15,67,60,15,37,194,224,36,7,15,67,59,15,37,192,224,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,2807|915|734|3168|1220|4395|1568|7423|7477,6,0,0,2,0,1,0,2,2,31619,-114
3,32311,12/01/2025 17:15:00,0,0,411,15,265,691,0,0,0,0,0,0,0,0,403,15,260,678,55,0,0,372,22,243,637,0,0,365,22,238,625,34,14,7,61,47,20,27,170,217,34,14,7,61,47,20,27,170,217,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,2794|1019|766|3164|1002|3818|1658|6222|6905,5,0,0,0,0,1,0,2,3,29135,-117
3,32310,12/01/2025 17:15:00,0,0,433,24,283,740,0,0,0,0,0,0,0,0,424,24,277,725,41,0,0,376,29,228,633,0,0,372,28,226,626,36,7,7,65,58,15,36,218,225,36,7,7,64,58,15,35,216,223,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,2803|953|784|3300|1341|5055|1783|6922|7380,5,1,0,0,0,1,1,3,1,29297,-120
3,32313,12/01/2025 17:30:00,0,0,433,32,279,744,0,0,0,0,0,0,0,0,429,31,273,733,44,0,0,433,16,240,689,0,0,424,16,238,678,29,7,15,73,51,22,29,205,249,29,7,15,73,50,22,28,203,244,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,2948|1291|771|2693|1436|4022|1862|7348|7273,6,0,0,1,0,3,0,3,1,31641,-117
3,32312,12/01/2025 17:30:00,0,0,455,34,304,793,0,0,0,0,0,0,0,0,446,34,298,778,45,0,0,433,35,255,723,0,0,429,35,252,716,31,16,8,78,54,23,31,202,257,31,16,8,77,53,23,31,200,252,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,2891|835|799|3123|1134|5150|1523|6415|7425,6,1,0,2,0,2,1,3,3,30310,-117
3,32315,12/01/2025 17:30:00,0,0,427,19,271,717,0,0,0,0,0,0,0,0,418,19,268,705,59,0,0,450,31,269,750,0,0,446,30,264,740,28,14,7,63,56,14,35,176,240,27,14,7,62,55,14,35,176,235,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,2960|788|741|2952|842|4655|1735|7353|6919,4,0,0,2,0,1,0,2,3,26459,-117
3,32314,12/01/2025 17:30:00,0,0,388,16,286,690,0,0,0,0,0,0,0,0,380,16,280,676,41,0,0,437,37,244,718,0,0,428,37,242,707,34,14,14,68,47,14,34,169,237,34,14,14,67,46,14,34,166,235,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,2945|1154|689|2794|1292|4902|1652|7315|7511,4,0,0,1,0,1,0,2,2,32074,-118
3,32311,12/01/2025 17:30:00,0,0,373,38,300,711,0,0,0,0,0,0,0,0,366,38,297,701,38,0,0,412,28,288,728,0,0,408,28,285,721,28,7,7,63,49,21,35,175,210,27,7,7,62,49,21,35,175,208,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,2884|901|742|2974|931|4906|1831|7475|7152,4,0,0,1,0,3,0,3,2,28871,-118
3,32310,12/01/2025 17:30:00,0,0,399,17,229,645,0,0,0,0,0,0,0,0,395,17,227,639,51,0,0,440,16,245,701,0,0,436,16,240,692,32,6,13,64,51,19,32,166,224,32,6,13,64,50,19,31,166,220,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,2815|938|770|2749|997|4587|1673|6575|7132,4,0,0,0,0,2,1,3,1,32382,-120
3,32313,12/01/2025 17:45:00,0,0,430,25,237,692,0,0,0,0,0,0,0,0,421,25,232,678,48,0,0,407,25,248,680,0,0,403,25,246,674,34,7,14,68,54,20,34,203,237,33,7,14,68,53,20,33,201,235,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,2896|955|760|2764|823|5390|1854|7760|7531,4,1,0,2,0,3,0,3,3,29551,-119
3,32312,12/01/2025 17:45:00,0,0,468,37,311,816,0,0,0,0,0,0,0,0,463,37,305,805,50,0,0,456,35,241,732,0,0,451,34,239,724,40,8,16,81,56,16,40,217,242,40,8,16,80,55,16,39,215,237,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,2975|1060|827|3070|1248|4953|1624|6516|7082,5,1,0,0,0,3,0,3,1,28888,-120
3,32315,12/01/2025 17:45:00,0,0,443,30,275,748,0,0,0,0,0,0,0,0,439,29,270,738,42,0,0,390,22,306,718,0,0,386,22,303,711,37,15,7,66,52,22,30,221,229,36,15,7,65,52,22,30,221,229,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,2939|1311|839|2985|1437|4038|1883|6615|7343,6,0,0,0,0,2,0,3,2,29562,-119
3,32314,12/01/2025 17:45:00,0,0,460,38,299,797,0,0,0,0,0,0,0,0,451,38,296,785,60,0,0,404,24,286,714,0,0,396,24,280,700,39,8,16,79,63,16,39,212,243,39,8,16,79,63,16,39,212,243,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,2971|1070|853|3365|1492|5330|1776|6913|7022,6,0,0,0,0,1,0,2,1,31575,-120
3,32311,12/01/2025 17:45:00,0,0,423,19,242,684,0,0,0,0,0,0,0,0,415,19,240,674,47,0,0,438,21,290,749,0,0,434,21,284,739,34,13,7,61,54,20,34,169,236,33,13,7,61,53,20,34,166,231,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,2893|1203|769|3065|1126|5457|1801|6484|7330,6,1,0,1,0,3,0,3,3,32136,-116
3,32310,12/01/2025 17:45:00,0,0,392,35,273,700,0,0,0,0,0,0,0,0,388,34,270,692,60,0,0,447,39,235,721,0,0,443,39,233,715,28,7,14,62,55,14,35,187,242,27,7,14,61,54,14,35,185,242,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,2893|913|727|3307|821|4889|1932|6588|7143,4,1,0,1,0,2,0,2,2,27108,-118
3,32313,12/01/2025 18:00:00,0,0,452,40,289,781,0,0,0,0,0,0,0,0,447,39,286,772,58,0,0,477,30,247,754,0,0,472,29,242,743,31,15,15,77,54,23,31,216,232,30,15,15,77,53,23,31,214,227,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,3061|1107|797|3289|1431|4541|1702|7501|7973,4,0,0,2,0,3,1,2,2,33282,-115
3,32312,12/01/2025 18:00:00,0,0,476,21,293,790,0,0,0,0,0,0,0,0,471,21,290,782,44,0,0,402,16,305,723,0,0,398,16,299,713,31,16,8,78,63,16,39,227,242,31,16,8,78,62,16,39,222,240,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,3167|994|856|3095|1114|4314|1803|7652|8195,6,1,0,0,0,1,1,2,3,28441,-120
3,32315,12/01/2025 18:00:00,0,0,475,17,247,739,0,0,0,0,0,0,0,0,470,17,245,732,60,0,0,459,31,305,795,0,0,450,30,302,782,29,15,15,73,51,22,37,183,220,29,15,15,73,50,22,36,179,216,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,3096|1002|879|3043|1172|4229|1931|6989|7533,4,0,0,1,0,1,1,4,2,32740,-117
3,32314,12/01/2025 18:00:00,0,0,487,19,262,768,0,0,0,0,0,0,0,0,482,19,257,758,52,0,0,450,39,319,808,0,0,446,39,313,798,30,15,15,76,61,23,38,197,250,30,15,15,75,61,23,38,195,248,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,3038|1243|839|3661|1407|5623|1646|6616|7451,4,0,0,1,0,3,1,2,3,31470,-119
3,32311,12/01/2025 18:00:00,0,0,485,24,248,757,0,0,0,0,0,0,0,0,475,24,243,742,59,0,0,428,30,318,776,0,0,424,29,312,765,37,15,15,67,52,15,37,186,230,37,15,15,67,51,15,37,184,225,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,3102|1145|741|3105|838|4579|1814|8094|7467,5,1,0,2,0,2,0,4,1,30567,-115
3,32310,12/01/2025 18:00:00,0,0,432,16,311,759,0,0,0,0,0,0,0,0,428,16,308,752,56,0,0,450,18,312,780,0,0,446,18,309,773,38,8,8,75,53,15,38,211,226,37,8,8,74,53,15,38,211,224,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,3151|1302|775|2923|1133|5257|1850|6652|7396,6,1,0,0,0,2,1,3,1,30863,-114
3,32313,12/01/2025 18:15:00,0,0,494,18,283,795,0,0,0,0,0,0,0,0,484,18,280,782,61,0,0,439,32,299,770,0,0,435,32,293,760,39,16,8,70,55,16,39,203,258,39,16,8,69,54,16,39,203,258,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,3178|893|872|3188|1611|4469|1679|6951|8199,5,0,0,2,0,3,1,4,3,34230,-118
3,32312,12/01/2025 18:15:00,0,0,470,37,310,817,0,0,0,0,0,0,0,0,465,36,304,805,45,0,0,477,26,265,768,0,0,467,25,262,754,32,16,8,72,64,16,32,201,250,32,16,8,71,64,16,32,199,245,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,3220|1060|864|3626|1580|4565|1685|7847|8129,6,0,0,1,0,2,0,4,2,28430,-119
3,32315,12/01/2025 18:15:00,0,0,466,25,285,776,0,0,0,0,0,0,0,0,461,25,282,768,47,0,0,424,19,288,731,0,0,416,19,282,717,38,8,8,77,54,15,31,223,246,38,8,8,75,54,15,31,219,244,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,3125|969|776|3712|1274|4921|1791|6827|8002,6,0,0,2,0,1,0,4,1,34665,-120
3,32314,12/01/2025 18:15:00,0,0,409,37,286,732,0,0,0,0,0,0,0,0,401,37,283,721,48,0,0,455,23,284,762,0,0,450,23,278,751,36,14,14,72,58,14,36,187,245,36,14,14,71,57,14,35,183,240,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,3187|1275|791|3412|904|5012|1886|7782|8156,6,1,0,0,0,1,0,3,1,28898,-115
3,32311,12/01/2025 18:15:00,0,0,430,17,278,725,0,0,0,0,0,0,0,0,426,17,275,718,43,0,0,430,30,307,767,0,0,421,30,304,755,29,7,7,72,57,14,36,201,251,29,7,7,72,56,14,35,199,248,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,3216|869|862|3583|1254|4342|1982|7326|7704,5,0,0,1,0,1,0,3,3,29170,-114
3,32310,12/01/2025 18:15:00,0,0,481,28,270,779,0,0,0,0,0,0,0,0,476,28,267,771,61,0,0,417,21,331,769,0,0,409,21,328,758,31,15,8,77,62,23,31,231,231,30,15,8,76,62,23,31,231,226,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,3186|880|865|3607|883|5502|1913|7696|7668,6,0,0,0,0,1,0,2,1,32738,-117
